cve_id,published,last_modified,source_identifier,url,cve_year
CVE-2020-1604,2020-01-15T09:15:12.203,2024-11-21T05:10:56.710,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2020-1604,2020
CVE-2020-1605,2020-01-15T09:15:12.327,2024-11-21T05:10:56.900,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2020-1605,2020
CVE-2020-1606,2020-01-15T09:15:12.453,2024-11-21T05:10:57.077,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2020-1606,2020
CVE-2020-1607,2020-01-15T09:15:12.560,2024-11-21T05:10:57.287,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2020-1607,2020
CVE-2020-1608,2020-01-15T09:15:12.670,2024-11-21T05:10:57.490,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2020-1608,2020
CVE-2020-1609,2020-01-15T09:15:12.733,2024-11-21T05:10:57.643,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2020-1609,2020
CVE-2020-1611,2020-01-15T09:15:12.857,2024-11-21T05:10:57.800,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2020-1611,2020
CVE-2020-2090,2020-01-15T16:15:14.260,2024-11-21T05:24:34.677,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2090,2020
CVE-2020-2091,2020-01-15T16:15:14.370,2024-11-21T05:24:34.853,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2091,2020
CVE-2020-2092,2020-01-15T16:15:14.447,2024-11-21T05:24:35.020,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2092,2020
CVE-2020-2093,2020-01-15T16:15:14.557,2024-11-21T05:24:35.257,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2093,2020
CVE-2020-2094,2020-01-15T16:15:14.683,2024-11-21T05:24:35.670,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2094,2020
CVE-2020-2095,2020-01-15T16:15:14.760,2024-11-21T05:24:35.973,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2095,2020
CVE-2020-2096,2020-01-15T16:15:14.853,2024-11-21T05:24:36.297,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2096,2020
CVE-2020-2097,2020-01-15T16:15:14.947,2024-11-21T05:24:36.603,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2097,2020
CVE-2020-2098,2020-01-15T16:15:15.073,2024-11-21T05:24:36.857,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2098,2020
CVE-2020-2510,2020-01-15T17:15:14.893,2024-11-21T05:25:23.553,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2510,2020
CVE-2020-2511,2020-01-15T17:15:14.973,2024-11-21T05:25:23.757,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2511,2020
CVE-2020-2512,2020-01-15T17:15:15.050,2024-11-21T05:25:23.943,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2512,2020
CVE-2020-2515,2020-01-15T17:15:15.097,2024-11-21T05:25:24.540,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2515,2020
CVE-2020-2516,2020-01-15T17:15:15.190,2024-11-21T05:25:24.743,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2516,2020
CVE-2020-2517,2020-01-15T17:15:15.300,2024-11-21T05:25:24.947,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2517,2020
CVE-2020-2518,2020-01-15T17:15:15.380,2024-11-21T05:25:25.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2518,2020
CVE-2020-2519,2020-01-15T17:15:15.473,2024-11-21T05:25:26.200,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2519,2020
CVE-2020-2527,2020-01-15T17:15:15.567,2024-11-21T05:25:26.903,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2527,2020
CVE-2020-2530,2020-01-15T17:15:15.630,2024-11-21T05:25:27.127,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2530,2020
CVE-2020-2531,2020-01-15T17:15:15.737,2024-11-21T05:25:27.323,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2531,2020
CVE-2020-2533,2020-01-15T17:15:15.800,2024-11-21T05:25:27.530,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2533,2020
CVE-2020-2534,2020-01-15T17:15:15.893,2024-11-21T05:25:27.750,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2534,2020
CVE-2020-2535,2020-01-15T17:15:15.957,2024-11-21T05:25:27.957,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2535,2020
CVE-2020-2536,2020-01-15T17:15:16.037,2024-11-21T05:25:28.130,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2536,2020
CVE-2020-2537,2020-01-15T17:15:16.097,2024-11-21T05:25:28.320,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2537,2020
CVE-2020-2538,2020-01-15T17:15:16.207,2024-11-21T05:25:28.517,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2538,2020
CVE-2020-2539,2020-01-15T17:15:16.300,2024-11-21T05:25:28.710,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2539,2020
CVE-2020-2540,2020-01-15T17:15:16.363,2024-11-21T05:25:28.910,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2540,2020
CVE-2020-2541,2020-01-15T17:15:16.440,2024-11-21T05:25:29.093,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2541,2020
CVE-2020-2542,2020-01-15T17:15:16.503,2024-11-21T05:25:29.267,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2542,2020
CVE-2020-2543,2020-01-15T17:15:16.597,2024-11-21T05:25:29.447,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2543,2020
CVE-2020-2544,2020-01-15T17:15:16.690,2024-11-21T05:25:29.620,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2544,2020
CVE-2020-2545,2020-01-15T17:15:16.753,2024-11-21T05:25:29.780,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2545,2020
CVE-2020-2546,2020-01-15T17:15:16.833,2024-11-21T05:25:29.953,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2546,2020
CVE-2020-2547,2020-01-15T17:15:16.897,2024-11-21T05:25:30.120,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2547,2020
CVE-2020-2548,2020-01-15T17:15:16.957,2024-11-21T05:25:30.307,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2548,2020
CVE-2020-2549,2020-01-15T17:15:17.020,2024-11-21T05:25:30.473,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2549,2020
CVE-2020-2550,2020-01-15T17:15:17.113,2024-11-21T05:25:30.673,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2550,2020
CVE-2020-2551,2020-01-15T17:15:17.190,2025-02-14T16:47:28.167,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2551,2020
CVE-2020-2552,2020-01-15T17:15:17.270,2024-11-21T05:25:31.080,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2552,2020
CVE-2020-2555,2020-01-15T17:15:17.347,2025-02-14T16:47:18.113,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2555,2020
CVE-2020-2556,2020-01-15T17:15:17.410,2024-11-21T05:25:31.813,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2556,2020
CVE-2020-2557,2020-01-15T17:15:17.487,2024-11-21T05:25:32.033,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2557,2020
CVE-2020-2558,2020-01-15T17:15:17.567,2024-11-21T05:25:32.233,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2558,2020
CVE-2020-2559,2020-01-15T17:15:17.647,2024-11-21T05:25:32.450,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2559,2020
CVE-2020-2560,2020-01-15T17:15:17.707,2024-11-21T05:25:32.660,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2560,2020
CVE-2020-2561,2020-01-15T17:15:17.787,2024-11-21T05:25:32.890,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2561,2020
CVE-2020-2563,2020-01-15T17:15:17.863,2024-11-21T05:25:33.350,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2563,2020
CVE-2020-2564,2020-01-15T17:15:17.927,2024-11-21T05:25:33.557,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2564,2020
CVE-2020-2565,2020-01-15T17:15:17.987,2024-11-21T05:25:33.753,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2565,2020
CVE-2020-2566,2020-01-15T17:15:18.050,2024-11-21T05:25:33.960,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2566,2020
CVE-2020-2567,2020-01-15T17:15:18.113,2024-11-21T05:25:34.177,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2567,2020
CVE-2020-2568,2020-01-15T17:15:18.177,2024-11-21T05:25:34.390,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2568,2020
CVE-2020-2569,2020-01-15T17:15:18.253,2024-11-21T05:25:34.617,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2569,2020
CVE-2020-2570,2020-01-15T17:15:18.317,2024-11-21T05:25:34.857,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2570,2020
CVE-2020-2571,2020-01-15T17:15:18.380,2024-11-21T05:25:35.080,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2571,2020
CVE-2020-2572,2020-01-15T17:15:18.457,2024-11-21T05:25:35.293,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2572,2020
CVE-2020-2573,2020-01-15T17:15:18.520,2024-11-21T05:25:35.537,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2573,2020
CVE-2020-2574,2020-01-15T17:15:18.583,2024-11-21T05:25:35.763,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2574,2020
CVE-2020-2576,2020-01-15T17:15:18.647,2024-11-21T05:25:36.230,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2576,2020
CVE-2020-2577,2020-01-15T17:15:18.707,2024-11-21T05:25:36.433,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2577,2020
CVE-2020-2578,2020-01-15T17:15:18.787,2024-11-21T05:25:36.650,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2578,2020
CVE-2020-2579,2020-01-15T17:15:18.847,2024-11-21T05:25:36.850,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2579,2020
CVE-2020-2580,2020-01-15T17:15:18.927,2024-11-21T05:25:37.063,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2580,2020
CVE-2020-2581,2020-01-15T17:15:18.987,2024-11-21T05:25:37.277,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2581,2020
CVE-2020-2582,2020-01-15T17:15:19.067,2024-11-21T05:25:37.470,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2582,2020
CVE-2020-2583,2020-01-15T17:15:19.130,2024-11-21T05:25:37.680,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2583,2020
CVE-2020-2584,2020-01-15T17:15:19.207,2024-11-21T05:25:37.980,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2584,2020
CVE-2020-2585,2020-01-15T17:15:19.287,2024-11-21T05:25:38.217,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2585,2020
CVE-2020-2586,2020-01-15T17:15:19.347,2024-11-21T05:25:38.430,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2586,2020
CVE-2020-2587,2020-01-15T17:15:19.410,2024-11-21T05:25:38.637,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2587,2020
CVE-2020-2588,2020-01-15T17:15:19.487,2024-11-21T05:25:38.873,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2588,2020
CVE-2020-2589,2020-01-15T17:15:19.550,2024-11-21T05:25:39.140,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2589,2020
CVE-2020-2590,2020-01-15T17:15:19.613,2024-11-21T05:25:39.373,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2590,2020
CVE-2020-2591,2020-01-15T17:15:19.690,2024-11-21T05:25:39.620,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2591,2020
CVE-2020-2592,2020-01-15T17:15:19.753,2024-11-21T05:25:39.817,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2592,2020
CVE-2020-2593,2020-01-15T17:15:19.817,2024-11-21T05:25:40.017,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2593,2020
CVE-2020-2595,2020-01-15T17:15:19.897,2024-11-21T05:25:40.447,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2595,2020
CVE-2020-2596,2020-01-15T17:15:19.957,2024-11-21T05:25:40.653,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2596,2020
CVE-2020-2597,2020-01-15T17:15:20.020,2024-11-21T05:25:40.863,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2597,2020
CVE-2020-2598,2020-01-15T17:15:20.083,2024-11-21T05:25:41.053,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2598,2020
CVE-2020-2599,2020-01-15T17:15:20.160,2024-11-21T05:25:41.257,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2599,2020
CVE-2020-2600,2020-01-15T17:15:20.223,2024-11-21T05:25:41.453,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2600,2020
CVE-2020-2601,2020-01-15T17:15:20.300,2024-11-21T05:25:41.657,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2601,2020
CVE-2020-2602,2020-01-15T17:15:20.363,2024-11-21T05:25:41.920,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2602,2020
CVE-2020-2603,2020-01-15T17:15:20.427,2024-11-21T05:25:42.127,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2603,2020
CVE-2020-2604,2020-01-15T17:15:20.487,2024-11-21T05:25:42.330,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2604,2020
CVE-2020-2605,2020-01-15T17:15:20.550,2024-11-21T05:25:42.580,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2605,2020
CVE-2020-2606,2020-01-15T17:15:20.630,2024-11-21T05:25:42.730,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2606,2020
CVE-2020-2607,2020-01-15T17:15:20.693,2024-11-21T05:25:42.870,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2607,2020
CVE-2020-2608,2020-01-15T17:15:20.753,2024-11-21T05:25:43.033,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2608,2020
CVE-2020-2609,2020-01-15T17:15:20.817,2024-11-21T05:25:43.183,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2609,2020
CVE-2020-2610,2020-01-15T17:15:20.897,2024-11-21T05:25:43.350,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2610,2020
CVE-2020-2611,2020-01-15T17:15:20.957,2024-11-21T05:25:43.493,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2611,2020
CVE-2020-2612,2020-01-15T17:15:21.003,2024-11-21T05:25:43.640,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2612,2020
CVE-2020-2613,2020-01-15T17:15:21.083,2024-11-21T05:25:43.790,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2613,2020
CVE-2020-2614,2020-01-15T17:15:21.147,2024-11-21T05:25:43.933,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2614,2020
CVE-2020-2615,2020-01-15T17:15:21.223,2024-11-21T05:25:44.080,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2615,2020
CVE-2020-2616,2020-01-15T17:15:21.287,2024-11-21T05:25:44.223,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2616,2020
CVE-2020-2617,2020-01-15T17:15:21.347,2024-11-21T05:25:44.360,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2617,2020
CVE-2020-2618,2020-01-15T17:15:21.427,2024-11-21T05:25:44.500,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2618,2020
CVE-2020-2619,2020-01-15T17:15:21.487,2024-11-21T05:25:44.637,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2619,2020
CVE-2020-2620,2020-01-15T17:15:21.550,2024-11-21T05:25:44.773,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2620,2020
CVE-2020-2621,2020-01-15T17:15:21.630,2024-11-21T05:25:44.910,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2621,2020
CVE-2020-2622,2020-01-15T17:15:21.693,2024-11-21T05:25:45.220,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2622,2020
CVE-2020-2623,2020-01-15T17:15:21.770,2024-11-21T05:25:45.410,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2623,2020
CVE-2020-2624,2020-01-15T17:15:21.833,2024-11-21T05:25:45.647,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2624,2020
CVE-2020-2625,2020-01-15T17:15:21.897,2024-11-21T05:25:45.980,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2625,2020
CVE-2020-2626,2020-01-15T17:15:21.973,2024-11-21T05:25:46.193,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2626,2020
CVE-2020-2627,2020-01-15T17:15:22.037,2024-11-21T05:25:46.640,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2627,2020
CVE-2020-2628,2020-01-15T17:15:22.097,2024-11-21T05:25:46.980,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2628,2020
CVE-2020-2629,2020-01-15T17:15:22.177,2024-11-21T05:25:47.547,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2629,2020
CVE-2020-2630,2020-01-15T17:15:22.237,2024-11-21T05:25:47.820,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2630,2020
CVE-2020-2631,2020-01-15T17:15:22.300,2024-11-21T05:25:48.070,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2631,2020
CVE-2020-2632,2020-01-15T17:15:22.380,2024-11-21T05:25:48.677,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2632,2020
CVE-2020-2633,2020-01-15T17:15:22.457,2024-11-21T05:25:49.013,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2633,2020
CVE-2020-2634,2020-01-15T17:15:22.537,2024-11-21T05:25:49.550,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2634,2020
CVE-2020-2635,2020-01-15T17:15:22.597,2024-11-21T05:25:49.980,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2635,2020
CVE-2020-2636,2020-01-15T17:15:22.677,2024-11-21T05:25:50.227,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2636,2020
CVE-2020-2637,2020-01-15T17:15:22.740,2024-11-21T05:25:50.560,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2637,2020
CVE-2020-2638,2020-01-15T17:15:22.817,2024-11-21T05:25:50.973,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2638,2020
CVE-2020-2639,2020-01-15T17:15:22.880,2024-11-21T05:25:51.207,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2639,2020
CVE-2020-2640,2020-01-15T17:15:22.943,2024-11-21T05:25:51.423,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2640,2020
CVE-2020-2641,2020-01-15T17:15:23.020,2024-11-21T05:25:51.647,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2641,2020
CVE-2020-2642,2020-01-15T17:15:23.083,2024-11-21T05:25:51.850,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2642,2020
CVE-2020-2643,2020-01-15T17:15:23.160,2024-11-21T05:25:52.053,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2643,2020
CVE-2020-2644,2020-01-15T17:15:23.223,2024-11-21T05:25:52.260,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2644,2020
CVE-2020-2645,2020-01-15T17:15:23.287,2024-11-21T05:25:52.460,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2645,2020
CVE-2020-2646,2020-01-15T17:15:23.363,2024-11-21T05:25:52.647,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2646,2020
CVE-2020-2647,2020-01-15T17:15:23.427,2024-11-21T05:25:52.837,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2647,2020
CVE-2020-2648,2020-01-15T17:15:23.487,2024-11-21T05:25:53.030,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2648,2020
CVE-2020-2649,2020-01-15T17:15:23.567,2024-11-21T05:25:53.213,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2649,2020
CVE-2020-2650,2020-01-15T17:15:23.630,2024-11-21T05:25:53.407,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2650,2020
CVE-2020-2651,2020-01-15T17:15:23.693,2024-11-21T05:25:53.600,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2651,2020
CVE-2020-2652,2020-01-15T17:15:23.833,2024-11-21T05:25:53.807,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2652,2020
CVE-2020-2653,2020-01-15T17:15:23.987,2024-11-21T05:25:54.020,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2653,2020
CVE-2020-2654,2020-01-15T17:15:24.050,2024-11-21T05:25:54.230,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2654,2020
CVE-2020-2655,2020-01-15T17:15:24.097,2024-11-21T05:25:54.477,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2655,2020
CVE-2020-2656,2020-01-15T17:15:24.160,2024-11-21T05:25:54.690,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2656,2020
CVE-2020-2657,2020-01-15T17:15:24.207,2024-11-21T05:25:54.913,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2657,2020
CVE-2020-2658,2020-01-15T17:15:24.270,2024-11-21T05:25:55.127,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2658,2020
CVE-2020-2659,2020-01-15T17:15:24.333,2024-11-21T05:25:55.337,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2659,2020
CVE-2020-2660,2020-01-15T17:15:24.397,2024-11-21T05:25:55.600,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2660,2020
CVE-2020-2661,2020-01-15T17:15:24.443,2024-11-21T05:25:55.800,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2661,2020
CVE-2020-2662,2020-01-15T17:15:24.520,2024-11-21T05:25:55.960,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2662,2020
CVE-2020-2663,2020-01-15T17:15:24.597,2024-11-21T05:25:56.130,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2663,2020
CVE-2020-2664,2020-01-15T17:15:24.660,2024-11-21T05:25:56.283,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2664,2020
CVE-2020-2665,2020-01-15T17:15:24.723,2024-11-21T05:25:56.443,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2665,2020
CVE-2020-2666,2020-01-15T17:15:24.787,2024-11-21T05:25:56.590,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2666,2020
CVE-2020-2667,2020-01-15T17:15:24.847,2024-11-21T05:25:56.743,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2667,2020
CVE-2020-2668,2020-01-15T17:15:25.003,2024-11-21T05:25:56.917,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2668,2020
CVE-2020-2669,2020-01-15T17:15:25.067,2024-11-21T05:25:57.070,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2669,2020
CVE-2020-2670,2020-01-15T17:15:25.130,2024-11-21T05:25:57.220,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2670,2020
CVE-2020-2671,2020-01-15T17:15:25.193,2024-11-21T05:25:57.370,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2671,2020
CVE-2020-2672,2020-01-15T17:15:25.253,2024-11-21T05:25:57.533,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2672,2020
CVE-2020-2673,2020-01-15T17:15:25.317,2024-11-21T05:25:57.697,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2673,2020
CVE-2020-2674,2020-01-15T17:15:25.380,2024-11-21T05:25:57.880,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2674,2020
CVE-2020-2675,2020-01-15T17:15:25.443,2024-11-21T05:25:58.050,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2675,2020
